chr1	968576
chr1	1407051
chr1	1446551
chr1	1447434
chr1	1837826
chr1	2323068
chr1	2486497
chr1	2517983
chr1	3566665
chr1	3817444
chr1	6052629
chr1	6453830
chr1	8021644
chr1	8938747
chr1	9489141
chr1	9555458
chr1	9714765
chr1	10092883
chr1	10458893
chr1	10490623
chr1	10532697
chr1	11097906
chr1	11322649
chr1	12079329
chr1	12123324
chr1	16161569
chr1	16174070
chr1	16563681
chr1	16678989
chr1	16892744
chr1	16971189
chr1	17380615
chr1	19578164
chr1	20208888
chr1	20988051
chr1	21672102
chr1	23345966
chr1	23671022
chr1	23857749
chr1	23886098
chr1	24018259
chr1	24104761
chr1	24243415
chr1	24285622
chr1	24286139
chr1	24306567
chr1	24969692
chr1	25071577
chr1	25283744
chr1	25355760
chr1	25566499
chr1	25573989
chr1	25756728
chr1	26185981
chr1	26232060
chr1	26232956
chr1	26324825
chr1	26453006
chr1	26560563
chr1	26633254
chr1	26799556
chr1	26827546
chr1	26947572
chr1	27022162
chr1	27024736
chr1	27191738
chr1	27481556
chr1	27560851
chr1	27648653
chr1	28052218
chr1	28157312
chr1	28241153
chr1	28655480
chr1	28845128
chr1	28879439
chr1	28908561
chr1	29063308
chr1	29203914
chr1	29508536
chr1	31538711
chr1	31769668
chr1	32394359
chr1	32479236
chr1	32666191
chr1	32757624
chr1	33116691
chr1	33502688
chr1	35325440
chr1	35545029
chr1	35658861
chr1	36235599
chr1	36348671
chr1	36615163
chr1	36930074
chr1	37940103
chr1	38020116
chr1	38156364
chr1	38158150
chr1	38324496
chr1	38397473
chr1	38478278
chr1	38940953
chr1	40041030
chr1	40723673
chr1	40974381
chr1	40997355
chr1	41445581
chr1	41849284
chr1	42928679
chr1	43124117
chr1	43424568
chr1	43824607
chr1	44412360
chr1	44679069
chr1	45140159
chr1	45196396
chr1	45205613
chr1	45265621
chr1	45805768
chr1	45957261
chr1	45965722
chr1	46049179
chr1	46050451
chr1	46598738
chr1	46713386
chr1	47779904
chr1	51425838
chr1	51434350
chr1	52195302
chr1	52870084
chr1	53308412
chr1	53792037
chr1	54304126
chr1	54411483
chr1	54665819
chr1	55230305
chr1	55352898
chr1	62902469
chr1	65330033
chr1	67395894
chr1	67894983
chr1	67896242
chr1	68962783
chr1	70671325
chr1	70876875
chr1	76252051
chr1	77685139
chr1	78443987
chr1	78445240
chr1	87794027
chr1	90460653
chr1	91487715
chr1	91966481
chr1	93544831
chr1	93646241
chr1	94147661
chr1	94344842
chr1	100598488
chr1	100731813
chr1	100816950
chr1	104068594
chr1	109102584
chr1	109419544
chr1	109505976
chr1	109969042
chr1	110881735
chr1	111682804
chr1	111764553
chr1	112298441
chr1	113499033
chr1	114355251
chr1	114447895
chr1	114889321
chr1	115053999
chr1	115124492
chr1	117112969
chr1	117113759
chr1	117602766
chr1	118148580
chr1	119682961
chr1	145096340
chr1	145507562
chr1	145611047
chr1	146967053
chr1	149857142
chr1	149859356
chr1	149900119
chr1	150185951
chr1	150208663
chr1	150336524
chr1	150540732
chr1	150981014
chr1	151042993
chr1	151227098
chr1	151253815
chr1	151254606
chr1	151882056
chr1	153606464
chr1	153643446
chr1	154155886
chr1	154380232
chr1	154531421
chr1	154909643
chr1	154934344
chr1	154947184
chr1	154955694
chr1	155164641
chr1	155197452
chr1	155214661
chr1	155247002
chr1	155278704
chr1	155904175
chr1	156252782
chr1	156265506
chr1	156542351
chr1	156711183
chr1	156721655
chr1	156737086
chr1	158979767
chr1	158982487
chr1	160255043
chr1	160430347
chr1	160738316
chr1	161136237
chr1	161369281
chr1	161697603
chr1	161735271
chr1	163291758
chr1	165567514
chr1	165600216
chr1	167189290
chr1	167905481
chr1	169078358
chr1	169764198
chr1	170501503
chr1	170637661
chr1	171710592
chr1	172413213
chr1	172501935
chr1	173793548
chr1	173837471
chr1	174968849
chr1	176176521
chr1	178062687
chr1	179051056
chr1	179851861
chr1	180471583
chr1	180472112
chr1	180502938
chr1	181057703
chr1	182809026
chr1	183440365
chr1	183605025
chr1	184020845
chr1	184724274
chr1	184943016
chr1	185126201
chr1	193028542
chr1	197115877
chr1	200589868
chr1	201476287
chr1	201798238
chr1	202311191
chr1	202318467
chr1	202779956
chr1	202896498
chr1	202927435
chr1	202937291
chr1	203008640
chr1	203259756
chr1	203830999
chr1	205091325
chr1	205399945
chr1	205719533
chr1	206234537
chr1	206643753
chr1	207224426
chr1	207818409
chr1	207996080
chr1	211432445
chr1	211849016
chr1	212209015
chr1	212458649
chr1	212740445
chr1	212965136
chr1	213244029
chr1	214776518
chr1	221950824
chr1	222763210
chr1	222886164
chr1	224518057
chr1	225616008
chr1	225965848
chr1	226084740
chr1	226111983
chr1	226496876
chr1	227127956
chr1	227751248
chr1	227923042
chr1	228291133
chr1	228327779
chr1	228353755
chr1	228594659
chr1	228652397
chr1	228674596
chr1	229478296
chr1	229644079
chr1	231376881
chr1	234742497
chr1	236135255
chr1	236323424
chr1	236768051
chr1	236958529
chr1	242011479
chr1	244615515
chr1	244816076
chr1	244998229
chr1	245027919
chr1	246852946
chr1	247095457
chr1	247374159
chr1	247603451
chr1	249120664
chr10	5454506
chr10	5734770
chr10	5855983
chr10	6130867
chr10	7829974
chr10	7860493
chr10	12110876
chr10	13203523
chr10	13873998
chr10	14880261
chr10	14920803
chr10	14993726
chr10	14996335
chr10	15130832
chr10	17686190
chr10	18940516
chr10	18949041
chr10	22904933
chr10	23114832
chr10	26986495
chr10	27150004
chr10	27444405
chr10	27793133
chr10	30717407
chr10	30929114
chr10	31607947
chr10	31609757
chr10	32345421
chr10	38299600
chr10	43048328
chr10	43134077
chr10	43892834
chr10	43904912
chr10	53459721
chr10	58121090
chr10	60027912
chr10	62538159
chr10	64028428
chr10	64398101
chr10	65224991
chr10	69523869
chr10	69644386
chr10	70091147
chr10	70091724
chr10	70231618
chr10	70715829
chr10	70811294
chr10	70853165
chr10	70883720
chr10	71168481
chr10	73137260
chr10	74079766
chr10	75006859
chr10	76995931
chr10	77161580
chr10	77370662
chr10	81107212
chr10	81251008
chr10	88159804
chr10	89621958
chr10	90751591
chr10	91403838
chr10	91461350
chr10	92631967
chr10	93558038
chr10	93683482
chr10	94352852
chr10	95256286
chr10	95462304
chr10	96122899
chr10	96305567
chr10	97803272
chr10	97850005
chr10	97890354
chr10	98047691
chr10	98561373
chr10	99052490
chr10	99094715
chr10	99496757
chr10	100206661
chr10	101491980
chr10	102027387
chr10	102321833
chr10	102673121
chr10	102820597
chr10	103578517
chr10	103728702
chr10	103911890
chr10	104005042
chr10	104221186
chr10	104678061
chr10	105110889
chr10	105128451
chr10	105881821
chr10	105992246
chr10	106098517
chr10	112064735
chr10	112327085
chr10	112620558
chr10	114090093
chr10	115614212
chr10	121355366
chr10	121356763
chr10	121632387
chr10	122610675
chr10	123733962
chr10	124639207
chr10	124713867
chr10	124907529
chr10	124913593
chr10	126422014
chr10	127408161
chr10	127588667
chr10	127594067
chr10	127613824
chr10	129924725
chr10	131909160
chr10	131988627
chr10	135207775
chr11	190099
chr11	192130
chr11	208725
chr11	236883
chr11	450239
chr11	576432
chr11	842859
chr11	2421836
chr11	2554174
chr11	3013094
